CHEMONTID:0004015	C20-gibberellin 20-carboxylic acids	C20-gibberellins with a carboxyl group at the 6-position.	CHEMONTID:0002999
CHEMONTID:0004016	2-hydroxy,20-norgibberellanes	Gibberellins where the C20 carbon atom has been eliminated, and which carry a hydroxyl group at the 2-position.	CHEMONTID:0002998
CHEMONTID:0004017	Organocopper compounds	Compounds containing a bond between a carbon atom and a copper atom.	CHEMONTID:0001371
CHEMONTID:0004018	Organic copper salts	Organic salt compounds containing a copper atom in its ionic form.	CHEMONTID:0003997
CHEMONTID:0004019	Inorganic copper salts	Inorganic salts containing a copper ion.	CHEMONTID:0003866
CHEMONTID:0004020	Vinylogous thioesters	Organic compounds containing a thioester group, which is indirectly attached to a carbonyl via an intervening vinyl (>C=C<) moiety.	CHEMONTID:0000264
CHEMONTID:0004021	4-hydroxy-3-polyprenylbenzoic acids	Benzoic acids that are substituted at the 3-position by any polyprenyl group and at the 4-position by a hydroxyl group.	CHEMONTID:0002565
CHEMONTID:0004022	(5L-glutamyl)-alpha-peptides	Oligo- and polypeptides consisting of any C-terminal alpha peptide having a L-gamma-glutamyl residue attached at the N alpha-position.	CHEMONTID:0003025
CHEMONTID:0004023	5L-glutamyl alpha-amino-acids	Dipeptides consisting of any C-terminal amino acid having a L-gamma-glutamyl residue attached at the N alpha-position.	CHEMONTID:0003024
CHEMONTID:0004024	Organolead compounds	Compounds containing bond between a carbon atom and a lead atom.	CHEMONTID:0001523
CHEMONTID:0004025	Organosilver compounds	Organic compounds containing a bond between a carbon atom and a silver atom.	CHEMONTID:0001371
CHEMONTID:0004026	Cyanide salts	Organic compounds containing the cyanide anion [C-]#N.	CHEMONTID:0003865
CHEMONTID:0004027	Alkyl lead compounds	Organolead compounds containing one or more alkyl chains  attached to the lead atom.	CHEMONTID:0004024
CHEMONTID:0004028	Hydroxymercuribenzoic acids	Benzoic acids containing a hydroxymercury (-HgOH) group attached to the benzene moiety.	CHEMONTID:0004029
CHEMONTID:0004029	Mercuribenzoic acids	Benzoic acids containing a mercury atom attached to the benzene moiety.	CHEMONTID:0002565
CHEMONTID:0004030	2-Hydroxymercuribenzoic acids	Benzoic acids containing a hydroxymercury (-HgOH) group attached to the 2-position of the benzene moiety.	CHEMONTID:0004028
CHEMONTID:0004031	3-Hydroxymercuribenzoic acids	Benzoic acids containing a hydroxymercury (-HgOH) group attached to the 3-position of the benzene moiety.	CHEMONTID:0004028
CHEMONTID:0004032	4-Hydroxymercuribenzoic acids	Benzoic acids containing a hydroxymercury (-HgOH) group attached to the 4-position of the benzene moiety.	CHEMONTID:0004028
CHEMONTID:0004033	2-Mercuribenzoic acids	Benzoic acids containing a mercury atom attached to the 2-position of the benzene moiety.	CHEMONTID:0004029
CHEMONTID:0004034	3-Mercuribenzoic acids	Benzoic acids containing a mercury atom attached to the 3-position of the benzene moiety.	CHEMONTID:0004029
CHEMONTID:0004035	4-Mercuribenzoic acids	Benzoic acids containing a mercury atom attached to the 4-position of the benzene moiety.	CHEMONTID:0004029
CHEMONTID:0004036	Organic metal salts	Organic salt compounds containing a metal atom in its ionic form.	CHEMONTID:0003865
CHEMONTID:0004037	Organic metal bromide salts	Organic metal salts containing a bromine atom in its ionic form.	CHEMONTID:0004036
CHEMONTID:0004038	Organic tin salts	Organic salt compounds containing a tin atom in its ionic form.	CHEMONTID:0004040
CHEMONTID:0004039	Inorganic tin salts	Inorganic salt compounds containing a tin atom either in its ionic form or bonded to another atom.	CHEMONTID:0003866
CHEMONTID:0004040	Organic post-transition metal salts	Organic salt compounds containing a post-transition metal atom in its ionic form.	CHEMONTID:0004036
CHEMONTID:0004041	Organic aluminium salts	Organic salt compounds containing a tin atom in its ionic form.	CHEMONTID:0004040
CHEMONTID:0004042	Alkyl mercury compounds	Organometallic compounds containing an alkyl group attached to a mercury atom.	CHEMONTID:0000407
CHEMONTID:0004043	Aryl mercury compounds	Organometallic compounds containing an aryl group attached to a mercury atom.	CHEMONTID:0000407
CHEMONTID:0004044	Phallotoxins	Bicyclic heptapeptides containing an indole fused to the cyclic peptide moiety.	CHEMONTID:0001995
CHEMONTID:0004045	Amatoxins	Cyclic peptides containing eight amino acid residues arranged in a macrobicyclic motif.	CHEMONTID:0001995
CHEMONTID:0004046	Perfluoroalkane N-alkylsulfonamides	Organic compounds containing an alkyl chain, where all hydrogens of the alkyl chain are replaced by fluorine atoms, and which is attached to the sulfur of a N-alkyl sulfonamide group.	CHEMONTID:0003961
CHEMONTID:0004047	Perfluoroalkane N,N-alkylsulfonamides	Organic compounds containing an alkyl chain, where all hydrogens of the alkyl chain are replaced by fluorine atoms, and which is attached to the sulfur of a N,N-dialkyl sulfonamide group.	CHEMONTID:0003961
CHEMONTID:0004048	Perfluoroalkane sulfonamidoethanols	Organic compounds containing an alkyl chain attached to the sulfur of a sulfonamidoethanol group, where all hydrogens of the alkyl chain are replaced by fluorine atoms.	CHEMONTID:0003961
CHEMONTID:0004049	Perfluoroalkane sulfonamidoacetals	Organic compounds containing an alkyl chain attached to the sulfur of a sulfonamidoacetal, where all hydrogens of the alkyl chain are replaced by fluorine atoms.	CHEMONTID:0003961
CHEMONTID:0004050	Perfluoroalkanesulfonyl fluorides	Organic compounds containing an alkyl chain attached to the sulfur of an organosulfonyl fluoride group, where all hydrogens of the alkyl chain are replaced by fluorine atoms.	CHEMONTID:0001027
CHEMONTID:0004051	Organic lead salts	Organic salts containing a lead ion.	CHEMONTID:0004040
CHEMONTID:0004052	Inorganic lead salts	Inorganic salts containing a lead ion.	CHEMONTID:0003866
CHEMONTID:0004053	Trivalent inorganic arsenic compounds	Inorganic compounds containing a trivalent arsenic atom.	CHEMONTID:0004057
CHEMONTID:0004054	Pentavalent inorganic arsenic compounds	Inorganic compounds containing a pentavalent arsenic atom.	CHEMONTID:0004057
CHEMONTID:0004055	Trivalent organic arsenic compounds	Organoarsenic compounds in which a carbon is linked to a trivalent arsenic atom.	CHEMONTID:0000405
CHEMONTID:0004056	Pentavalent organic arsenic compounds	Organoarsenic compounds in which a carbon is linked to a pentavalent arsenic atom.	CHEMONTID:0000405
CHEMONTID:0004057	Inorganic arsenic compounds	Inorganic compounds containing the arsenic atom.	CHEMONTID:0001568
CHEMONTID:0004058	Methylated trivalent arsenic compounds	Organoarsenic compounds containing a trivalent arsenic atom linked to one or more methyl group.	CHEMONTID:0004055
CHEMONTID:0004059	Trialkylarsanes	Organoarsenic compounds containing a trivalent arsenic atom linked to three alkyl groups.	CHEMONTID:0004237
CHEMONTID:0004060	Inorganic mercury compounds	Inorganic compounds containing a mercury atom.	CHEMONTID:0001568
CHEMONTID:0004061	Inorganic nickel compounds	Inorganic compounds containing a nickel atom.	CHEMONTID:0001568
CHEMONTID:0004062	Inorganic silver salts	Inorganic salts containing a silver ion or a bonded silver atom.	CHEMONTID:0003866
CHEMONTID:0004063	Organic silver salts	Organic salt compounds containing a copper atom either in its ionic form or bonded to another atom.	CHEMONTID:0003997
CHEMONTID:0004064	Transition metal cyanide salts	Organic compounds containing a transition metal and a cyanide ion [C-]#N.	CHEMONTID:0003997
CHEMONTID:0004065	Triorganolead compounds	Compounds containing a lead compound bonded to three carbon atoms.	CHEMONTID:0004024
CHEMONTID:0004066	Triorganotin compounds	Compounds containing a tin compound bonded to exactly three carbon atoms.	CHEMONTID:0001524
CHEMONTID:0004067	Triorganotin halide salts	Organic compounds containing a tin atom bonded to three carbon atoms and a halogen atom.	CHEMONTID:0004038
CHEMONTID:0004068	Triorganotin metal salts	Organic compounds containing a tin atom bonded to three carbon atoms and a metal atom.	CHEMONTID:0004038
CHEMONTID:0004069	Trialkylstibanes	Organoantimony compounds containing a  trivalent antimony atom linked to exactly three alkyl chains.	CHEMONTID:0000349
CHEMONTID:0004070	Monoalkyltins	Triorganotin compounds where the tin atom is linked to exactly one alkyl groups.	CHEMONTID:0001524
CHEMONTID:0004071	Dialkyltins	Triorganotin compounds where the tin atom is linked to exactly two alkyl groups.	CHEMONTID:0001524
CHEMONTID:0004072	Trialkyltins	Triorganotin compounds where the tin atom is linked to exactly three alkyl groups.	CHEMONTID:0004066
CHEMONTID:0004073	Organochromium compounds	Compounds containing a bond between a carbon atom and a chromium atom.	CHEMONTID:0001371
CHEMONTID:0004074	Inorganic chromium (VI) compounds	Inorganic compounds containing one or more hexavalent chromium atoms.	CHEMONTID:0001568
CHEMONTID:0004075	Organic cadmium salts	Organic salts of cadmium. They usually contain cadmium in its ionic form.	CHEMONTID:0003997
CHEMONTID:0004076	Inorganic cadmium salts	Inorganic salts of cadmium. They usually contain cadmium in its ionic form.	CHEMONTID:0003866
CHEMONTID:0004077	Inorganic antimony salts	Inorganic salts of antimony. They usually contain antimony in its ionic form.	CHEMONTID:0003866
CHEMONTID:0004078	Organic antimony salts	Organic salts of antimony. They usually contain antimony in its ionic form.	CHEMONTID:0003998
CHEMONTID:0004079	Vinylaziridines	Compounds containing an aziridine ring substituted by one or more vinyl groups.	CHEMONTID:0000103
CHEMONTID:0004080	N-vinylaziridines	Compounds containing an aziridine ring where the nitrogen atom is substituted by a vinyl group.	CHEMONTID:0004079
CHEMONTID:0004081	Iridoid O-glycosides	Iridoid monoterpenes containing a glycosyl (usually a pyranosyl) moiety linked to the iridoid skeleton.	CHEMONTID:0002049
CHEMONTID:0004082	4-arylsulfanyl-substituted kainoids	Kainoids carrying an aryl sulfanyl group at the 4-position of the pyrrolidine ring.	CHEMONTID:0001801
CHEMONTID:0004083	1-benzylquinolines	Organic aromatic compounds containing a quinoline that is substituted at the 1-position by a benzyl group.	CHEMONTID:0001253
CHEMONTID:0004084	Cyanogens	Organonitrogen compounds of the form NC-CN or X-CN, where X is a halogen.	CHEMONTID:0000362
CHEMONTID:0004085	Dialkyltin dicarboxylates	Organotin compounds containing  a tin atom linked to 2 alkyl chain and to acyl groups.	CHEMONTID:0004071
CHEMONTID:0004086	Thiodisulfinates	Organosulfur compounds with the general formula RS(=O)S, where R = organyl group.	CHEMONTID:0000004
CHEMONTID:0004087	Acyl nitrates	Organic compounds containing a nitrate that is O-linked to an acyl group.	CHEMONTID:0000395
CHEMONTID:0004088	Peroxyacyl nitrates	Organic compounds containing a peroxide group linked to an acyl group and a nitrate group.	CHEMONTID:0000395
CHEMONTID:0004089	Dialkyldisulfides	Organic compounds containing a disulfide group R-SS-R' where R and R' are both alkyl groups.	CHEMONTID:0002800
CHEMONTID:0004090	Dialkyltin salts	Salts of dialkyltin compounds.	CHEMONTID:0004071
CHEMONTID:0004091	Alkyl nitrates	Organic compounds containing a nitrate that is O-linked to an alkyl group.	CHEMONTID:0000395
CHEMONTID:0004092	Acyl nitrites	Organic compounds containing an acyl group linked to a nitrite group.	CHEMONTID:0000396
CHEMONTID:0004093	Alkyl nitrites	Organic compounds containing an alkyl group linked to a nitrite group.	CHEMONTID:0000396
CHEMONTID:0004094	Alkyl perchlorates	Organic compounds containing perchlorate group attached to an alkyl group.	CHEMONTID:0002067
CHEMONTID:0004095	1-phenethylisoquinolines	Organic aromatic compounds containing a quinoline ring system substituted at the 1-position by a phenethyl group.	CHEMONTID:0002566
CHEMONTID:0004096	Mitomycins, mitosane and mitosene derivatives	A group of pyrroloindolediones, which carry a methyl group at the 6-position of their quinone moiety. The mitosane (containing an aziridine) and mitosene server as backbone for mitomycins and their derivatives.	CHEMONTID:0000390
CHEMONTID:0004097	1,4-benzodiazepines	Organic compounds containing a benzene ring fused to a 1,4-azepine.	CHEMONTID:0000295
CHEMONTID:0004098	Imidazo[1,5-a][1,4]benzodiazepines	Compounds containing an imidazole ring and a 1,4-benzodiazepine ring system, both sharing one nitrogen atom.	CHEMONTID:0004097
CHEMONTID:0004099	Organic alkali metal salts	Organic salts of an alkali metal. The alkali metal atom is usually in its ionic form.	CHEMONTID:0004036
CHEMONTID:0004100	Thio-linked disaccharides	Compounds containing two carbohydrate moieties linked to each to each other through a thioglycosidic bond.	CHEMONTID:0001542
CHEMONTID:0004101	N-linked disaccharides	Compounds containing two carbohydrate moieties linked to each to each other through a N-glycosidic bond.	CHEMONTID:0001542
CHEMONTID:0004102	Inorganic sodium salts	Inorganic salt compounds containing a sodium atom either in its ionic form or bonded to another atom (metal or halogen).	CHEMONTID:0003866
CHEMONTID:0004103	Inorganic chloride salts	Inorganic salt compounds containing a chlorine atom either in its ionic form or bonded to another atom (metal or halogen).	CHEMONTID:0003866
CHEMONTID:0004104	1,3,5-triazine ribonucleosides and ribonucleotides	Nucleosides or nucleotides with a structure that consists of a 1,3,5-triazine ring, which is N-linked to a ribose (or deoxyribose). Nucleotides have a phosphate group linked to the C5 carbon of the ribose (or deoxyribose) moiety.	CHEMONTID:0000289
CHEMONTID:0004105	1,3,5-triazines	Compounds containing a triazine ring, which is a heterocyclic ring, similar to the six-member benzene ring but with three carbons replaced by nitrogen atoms, at ring positions 1, 3, and 5.	CHEMONTID:0000098
CHEMONTID:0004106	1,2,3-triazines	Compounds containing a triazine ring, which is a heterocyclic ring, similar to the six-member benzene ring but with three carbons replaced by nitrogen atoms, at ring positions 1, 2, and 3.	CHEMONTID:0000098
CHEMONTID:0004107	1,2,4-triazines	Compounds containing a triazine ring, which is a heterocyclic ring, similar to the six-member benzene ring but with three carbons replaced by nitrogen atoms, at ring positions 1, 2, and 4.	CHEMONTID:0000098
CHEMONTID:0004108	Nitrotoluenes	Organic aromatic compounds containing a benzene that carries a single methyl group and at least 1 nitro group.	CHEMONTID:0001091
CHEMONTID:0004109	Menaquinones	Vitamin K2 compounds consisting of a naphtho-1,4-quinone ring system, which is substituted at the 2-position by an isoprenyl side-chain, and usually, at the 3-position by a methyl group.	CHEMONTID:0001547
CHEMONTID:0004110	1-benzoylpiperidines	Compounds containing a piperidine ring substituted at the 1-position with a benzoyl group.	CHEMONTID:0000321
CHEMONTID:0004111	Dimethoxybenzenes	Organic aromatic compounds containing a monocyclic benzene moiety carrying exactly two methoxy groups.	CHEMONTID:0004113
CHEMONTID:0004112	Benzoyl peroxides	Organic compounds containing two benzoyl groups O-linked to each other via a peroxide group. Their skeleton has the general formula [C6H5C(O)]2O2.	CHEMONTID:0002279
CHEMONTID:0004113	Methoxybenzenes	Organic aromatic compounds containing a monocyclic benzene moiety carrying exactly or one more methoxy groups.	CHEMONTID:0002279
CHEMONTID:0004114	Alpha-imino acids	Organic acids containing an imino group attached to a carbon, which in turn is immediately linked to a carboxyl group. They have the generic structure RN=CC(=O)OH or RN=CC(=O)[O-] (salt form), where R is any atom.	CHEMONTID:0004132
CHEMONTID:0004115	N-substituted alpha-imino acids	Alpha imino acids in which the N-atom of the imino group is substituted. They have the generic structure RN=CC(=O)OH or RN=CC(=O)[O-] (salt form), where R is a non-hydrogen atom.	CHEMONTID:0004114
CHEMONTID:0004116	N,S-acetals	Organosulfur compounds with the generic structure RC(SR')N([H])C=O, where R,R'= H or organyl group.	CHEMONTID:0001666
CHEMONTID:0004117	C-nitro compounds	Compounds having the nitro group, -NO2 (free valence on nitrogen), which is attached to carbon.	CHEMONTID:0001152
CHEMONTID:0004118	Oxoisoaporphines	Alkaloids with a structure that contains the isoaporphine skeleton with an oxo group at the 7-position.	CHEMONTID:0003018
CHEMONTID:0004119	Isoatisine-type diterpenoid alkaloids	Alkaloid diterpenoids with a structure based on the pentacyclic isoatisine skeleton.	CHEMONTID:0002738
CHEMONTID:0004120	Lycorine-type amaryllidaceae alkaloids	Amaryllidaceae alkaloids compounds containing the lycorine skeleton, made up of a pyrrolo[d,e]phenanthridine ring system.	CHEMONTID:0001775
CHEMONTID:0004121	Norbelladine-type amaryllidaceae alkaloids	Amaryllidaceae alkaloids compounds containing the norbelladine skeleton.  They are derived initially from the condensation of tyramine and protocatechuic aldehyde or its derivatives in plants.	CHEMONTID:0001775
CHEMONTID:0004122	Homolycorine-type amaryllidaceae alkaloids	Amaryllidaceae alkaloids compounds containing the homolycorine skeleton, made up of a [3,4-g]benzopyranone ring due to the oxidation of the hydroxyl group at the C6. They are biogenetically formed through a restructuring of lycorine-type alkaloids.	CHEMONTID:0001775
CHEMONTID:0004123	Crinine- and Haemanthamine-type amaryllidaceae alkaloids	Amaryllidaceae alkaloids compounds with a structure based on the crinine or haemanthamine backbone. Both backbones have a common 5,10b-ethano bridge moiety in their frameworks, which is a very significant taxonomic feature, and the configurations of the 5,10b-ethano bridge are opposite to each other.	CHEMONTID:0001775
CHEMONTID:0004124	Tazettine-type amaryllidaceae alkaloids	Amaryllidaceae alkaloids derived from the haemanthamine-type alkaloids, which are characterized as a linkage between C6 and C11 by an oxygen atom to form a [3,4-g]benzopyran framework.	CHEMONTID:0001775
CHEMONTID:0004125	Montanine-type amaryllidaceae alkaloids	Amaryllidaceae alkaloids based on the montanine skeleton, which is made up of a characteristic 5,11-methanomorphanthridine framework.	CHEMONTID:0001775
CHEMONTID:0004126	Plicamine-type amaryllidaceae alkaloids	Dinitrogenous Amaryllidaceae alkaloids derived from tazettine-type alkaloids, by replacement of the oxygen atom at the C6 by a nitrogen atom, which is in turn substituted with a 4-hydroxyphenethyl unit.  In addition, all alkaloids of this minor subgroup have an amide group on the C12.	CHEMONTID:0001775
CHEMONTID:0004127	Galanthindole-type amaryllidaceae alkaloids	Amaryllidaceae alkaloids based on a 7-arylindole or 7-aryl-2,3-dihydroindole skeleton.	CHEMONTID:0001775
CHEMONTID:0004128	Galanthamine-type amaryllidaceae alkaloids	Amaryllidaceae alkaloids with a structure characterized a tetracyclic skeleton with two ortho aromatic protons in ring A.	CHEMONTID:0001775
CHEMONTID:0004129	Phenanthridine- and phenanthridone-type amaryllidaceae alkaloids	Amaryllidaceae alkaloids compounds based on the phenanthridine or the phenanthridone skeleton. Phenanthridone-type alkaloids have the highest oxygenated C ring in all Amaryllidaceae alkaloids, and they always show an amide group in ring B. On the contrary, alkaloids of the phenanthridine type often show completely aromatic ring system, occasionally with a methylation quaternary nitrogen atom.	CHEMONTID:0001775
CHEMONTID:0004130	Gracilline-type amaryllidaceae alkaloids	Amaryllidaceae alkaloids compounds containing a 10b,4a-ethanoiminodibenzo[b,d]pyrane skeleton.	CHEMONTID:0001775
CHEMONTID:0004131	6,7-benzomorphans	Opioid alkaloids based on the tricyclic 6,7-benzomorphan skeleton. Benzomorphans are derived from morpholine, but lack its C ring.	CHEMONTID:0000279
CHEMONTID:0004132	Alpha-imino acid and derivatives	Organic acids containing an imino group attached to a carbon, which in turn is immediately linked to a carboxyl group (or a derivative thereof).	CHEMONTID:0000265
CHEMONTID:0004133	Alpha-imino acid esters	Ester derivatives of alpha-imino acids. They have the general structure RN=CC(=O)OR', where R = H, organyl group and R' = organyl group.	CHEMONTID:0004132
CHEMONTID:0004134	Epithionitriles	Organoheterocyclic compounds made up of a carbon atom linked to a thiirane ring and a carbonitrile group.	CHEMONTID:0000377
CHEMONTID:0004135	Desulfoglucosinolates	Derivatives of glucosinolates which arise by removal of the sulfonate moiety.	CHEMONTID:0001498
CHEMONTID:0004136	Thiohydroximic acids and derivatives	Organosulfur compounds containing the thiohydroximic acid group (RC(S)=NOH, where R = H or organyl group) or a derivative thereof.	CHEMONTID:0000264
CHEMONTID:0004137	Thiohydroximic acids	Organosulfur compounds with the general structure RC(S)=NOH, where R = H or organyl group.	CHEMONTID:0004136
CHEMONTID:0004138	S-alkyl-thiohydroximates	Organosulfur compounds with the general structure RC(S)=NOH, where R =alkyl group.	CHEMONTID:0004137
CHEMONTID:0004139	Azacyclic compounds	Organic compounds containing an heterocycle with at least one nitrogen atom and one carbon atom linked to each other.	CHEMONTID:0000002
CHEMONTID:0004140	Oxacyclic compounds	Organic compounds containing an heterocycle with at least one oxygen atom linked to a ring carbon.	CHEMONTID:0000002
CHEMONTID:0004141	Phosphacyclic compounds	Organic compounds containing an heterocycle with at least one phosphorus atom and one carbon atom linked to each other.	CHEMONTID:0000002
CHEMONTID:0004142	Kalmanes and 1,5-seco-kalmanes	Grayanoids containing a B-homo-C-nor grayanane skeleton or a 1,5-derivative thereof.	CHEMONTID:0002871
CHEMONTID:0004143	Methionine and derivatives	Compounds containing methionine or a derivative thereof resulting from reaction of methionine at the amino group or the carboxy group, or from the replacement of any hydrogen of glycine by a heteroatom.	CHEMONTID:0000060
CHEMONTID:0004144	Heteroaromatic compounds	Compounds containing an aromatic ring where a carbon atom is linked to an hetero atom.	CHEMONTID:0000002
CHEMONTID:0004145	D-alpha-amino acids	Alpha amino acids which have the D-configuration of the alpha-carbon atom.	CHEMONTID:0002404
CHEMONTID:0004146	L-alpha-amino acids	Alpha amino acids which have the L-configuration of the alpha-carbon atom.	CHEMONTID:0002404
CHEMONTID:0004147	Phenylpyridazines	Organic compounds containing a pyridazine ring substituted by a phenyl group.	CHEMONTID:0000074
CHEMONTID:0004148	N-acyl-L-alpha-amino acids	N-acylated alpha amino acids which have the L-configuration of the alpha-carbon atom.	CHEMONTID:0002402
CHEMONTID:0004149	Polycyclic hydrocarbons	Polycyclic organic compounds made up only of carbon and hydrogen atoms.	CHEMONTID:0002837
CHEMONTID:0004150	Hydrocarbon derivatives	Derivatives of hydrocarbons obtained by substituting one or more carbon atoms by an heteroatom. They contain at least one carbon atom and heteroatom.	CHEMONTID:0000000
CHEMONTID:0004151	Hydroxypyridines	Organic compounds containing a pyridine ring substituted at one or more positions by a hydroxyl group.	CHEMONTID:0000089
CHEMONTID:0004152	Methylpyridines	Organic compounds containing a pyridine ring substituted at one or more positions by a methyl group.	CHEMONTID:0000089
CHEMONTID:0004153	Cladiellane diterpenoids	Diterpenoids containing a cladiellane skeleton. Cladiellane is a tricyclic ring system derived from eunicellane.	CHEMONTID:0001551
CHEMONTID:0004154	Hydroxyisoflavonoids	Organic compounds containing an isoflavonoid skeleton carrying one or more hydroxyl groups.	CHEMONTID:0002506
CHEMONTID:0004155	Diphenylethers	Aromatic compounds containing two benzene rings linked to each other through an ether group.	CHEMONTID:0002279
CHEMONTID:0004156	Steroidal alkaloid glycosides	Compounds made up of a steroidal alkaloid moiety which is glycosylated, usually at the C-3 or C-28 position.	CHEMONTID:0002724
CHEMONTID:0004157	Halomethanes	Organic compounds in which at least one of the four hydrogen atoms of methane (CH4) are replaced by halogen atoms.	CHEMONTID:0002867
CHEMONTID:0004158	1-hydroxysteroids	Steroids carrying a hydroxyl group at the 1-position of the steroid backbone.	CHEMONTID:0001295
CHEMONTID:0004159	18-hydroxysteroids	Steroids carrying a hydroxyl group at the 18-position of the steroid backbone.	CHEMONTID:0001295
CHEMONTID:0004160	Trihalomethanes	Organic compounds in which exactly three of the four hydrogen atoms of methane (CH4) are replaced by halogen atoms.	CHEMONTID:0004157
CHEMONTID:0004161	Hydroxypyrimidines	Organic compounds containing a hydroxyl group attached to a pyrimidine ring. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.	CHEMONTID:0000075
CHEMONTID:0004162	Hydroxyindoles	Organic compounds containing an indole moiety that carries a hydroxyl group.	CHEMONTID:0000211
CHEMONTID:0004163	Thioselenides	Organic compounds containing a sulfur-selenium bond. This class is restricted to compounds where at least one of the sulfur or selenium atoms is linked to a carbon atom.	CHEMONTID:0000004
CHEMONTID:0004164	Dithiophosphate O-esters	O-ester derivatives of dithiophosphates, with the general structure RSP(O)(O)=S (R = organyl group).	CHEMONTID:0003385
CHEMONTID:0004165	Phenolic glycosides	Organic compounds containing a phenolic structure attached to a glycosyl moiety. Some examples of phenolic structures include lignans, and flavonoids. Among the sugar units found in natural glycosides are D-glucose, L-Fructose, and L rhamnose.	CHEMONTID:0002105
CHEMONTID:0004166	Phenoselenazines	Organic compounds containing two benzene rings joined together by a selenomorpholine ring.	CHEMONTID:0000002
CHEMONTID:0004167	Perimidines	Organic compounds containing a benzene ring fused to a quinazoline ring system. They are analogues of phenalenes where two carbon atoms in exactly one ring are replaced by nitrogen atoms to form a pyrimidine.	CHEMONTID:0000485
CHEMONTID:0004168	Quindolines	Organic compounds containing an indole and a quinoline, where the pyrrole moiety of the indole is fused to the pyridine moiety of the quinoline.	CHEMONTID:0001253
CHEMONTID:0004169	Selenophenes	Organic compounds containing selenophene, a five-membered monocyclic aromatic ring composed of four C atoms and one selenium atom.	CHEMONTID:0000002
CHEMONTID:0004170	Oxirenes	Organic compounds containing oxirene, an unsaturated three-membered ring with two carbon atoms and one oxygen atom.	CHEMONTID:0000002
CHEMONTID:0004171	2-Thiopyrimidines	Aromatic heterocyclic compounds containing a pyrimidine ring where the carbon at the 2-position involved in a C=S bond.	CHEMONTID:0004173
CHEMONTID:0004172	4-Thiopyrimidines	Aromatic heterocyclic compounds containing a pyrimidine ring where the carbon at the 4-position involved in a C=S bond.	CHEMONTID:0004173
CHEMONTID:0004173	Thiopyrimidines	Aromatic heterocyclic compounds containing a pyrimidine ring that has one or more carbon atoms involved in a C=S bond.	CHEMONTID:0000075
CHEMONTID:0004174	Pyridine nucleosides	Compounds comprising a pyridine base attached to a ribosyl or deoxyribosyl moiety.	CHEMONTID:0000289
CHEMONTID:0004175	S-alkylsulfenates	Organosulfur compounds containing a sulfenic acid, where the sulfur atom is linked to an alkyl group. They have the general formula RSOH, where R is an alkyl group.	CHEMONTID:0001235
CHEMONTID:0004176	Amino acids	Organic compounds that contain at least one carboxyl group and one amino group.	CHEMONTID:0000347
CHEMONTID:0004177	Ethylene bisdithiocarbamates	Dithiocarbamic acids (or derivatives) resulting from the formal addition of  a molecule of carbon disulfide to each amino group of ethylenediamine. In addition, compounds containing a 1,2-ethanediyl carbamodithioate moiety are also members of this class.	CHEMONTID:0003936
CHEMONTID:0004178	1-(1Z-alkenyl),3-acylglycerophosphoethanolamines	Glycerophosphoethanolamines that carry exactly one acyl chain attached to the glycerol moiety through an ester linkage at the O3-position,  and one 1Z-alkenyl chain attached through an ether linkage at the O1-position.	CHEMONTID:0002215
CHEMONTID:0004179	Long-chain (3R)-3-hydroxyacyl CoAs	Organic compounds containing a (R)-3-hydroxyl acylated coenzyme A derivative, to which the acyl chain carries between 13 and 21 carbon atoms.	CHEMONTID:0003224
CHEMONTID:0004180	Very-long-chain (3R)-3-hydroxyacyl CoAs	Organic compounds containing a (R)-3-hydroxyl acylated coenzyme A derivative, to which the acyl chain carries at least 22 carbon atoms.	CHEMONTID:0003224
CHEMONTID:0004181	3-sulfated flavonoids	Flavonoids that are sulfated at the 3-ring position of the flavonoid skeleton.	CHEMONTID:0003005
CHEMONTID:0004182	Flavonoid 3-phosphates	Flavonoids that carry a phosphate group at the3-ring position of the flavonoid skeleton.	CHEMONTID:0000334
CHEMONTID:0004183	Long-chain alkyl amine oxides	Aminoxides that carry an alkyl chain ranging from C10 to C24.	CHEMONTID:0003993
CHEMONTID:0004184	Trialkyl amine oxides	Hydrocarbyl derivatives of the aminoxide anion, with the general formula R3N+[O-] or R3N=O, where R is an alkyl group.	CHEMONTID:0003993
CHEMONTID:0004185	Trialkylarsane oxides	Organoarsenic compounds with the general formula R3As=O.	CHEMONTID:0004055
CHEMONTID:0004186	Trialkylphosphanes	Organophosphorus compounds with the general formula R3P=O.	CHEMONTID:0000400
CHEMONTID:0004187	Phorbines	Cyclic tetrapyrrole that consists of porphyrin that has a cyclopentane ring fused to one of the pyrrole rings and the adjacent methine group.	CHEMONTID:0001455
CHEMONTID:0004188	Phthalocyanines	Cyclic tetrapyrroles that contain a phthalocyanine skeleton, which consists of four isoindole-type units, with the connecting carbon atoms in the macrocycle replaced by nitrogen.	CHEMONTID:0001455
CHEMONTID:0004189	Coumarans	Compounds containing the coumaran skeleton, which consists of a benzene ring fused to a 2,3-dihydrofuran ring.	CHEMONTID:0000002
CHEMONTID:0004190	1-phenylcoumarans	Compounds containing a coumaran ring system substituted at the 1-position with phenyl group.	CHEMONTID:0004189
